频率(Hz),到达时间(s),脉冲宽度(s),到达角度,幅度
6688012967.3423,0.6156791,3.09902539988842e-06,88.8771381601488,0.308477709665626
6621290827.93049,0.6159237,2.949835790439e-06,88.7061177481175,0.598560866611269
6843614417.8984,0.6159685,2.90840195945195e-06,88.7265861669125,0.395410623822731
6831892774.43223,0.6161791,2.97338612262366e-06,88.8621226088931,0.285928932234587
6934274551.50544,0.6164237,3.0525788063342e-06,88.6860680703706,0.582708979406772
6581563690.90757,0.6164685,2.94560150523847e-06,88.732441707032,0.37420997257998
6850886541.70782,0.6166791,3.0224541134519e-06,88.8541822415431,0.263097977468051
6721298567.04586,0.6169237,2.96384427499132e-06,88.7002520488899,0.566282028790909
6931604330.57398,0.6169685,2.94438014217298e-06,88.6894685723223,0.352640021273211
6588044848.40327,0.6171791,3.09161722535787e-06,88.8467644010972,0.240007376761958
6710166306.74939,0.6173736,2.99446581948496e-06,88.7290103813663,0.733302757843071
6640362998.95095,0.6174237,3.05158398422901e-06,88.6750506033591,0.549296226180687
6918526087.8618,0.6174685,2.93388439857415e-06,88.7000141089154,0.33072205684019
6587890097.013,0.6176791,2.99192751113688e-06,88.8265437437283,0.216679917751443
6878296525.63885,0.6179237,2.98962368750948e-06,88.6836599179145,0.531768334512561
6843486114.63266,0.6179685,2.93097610879158e-06,88.6942307824342,0.308477709665626
6563030075.87706,0.6181791,2.90509585549055e-06,88.8491873727329,0.19313862182219
6725558116.81249,0.6182276,2.96890141211469e-06,88.7392430346342,0.284521387605535
6596355056.65646,0.6184237,3.04523739955995e-06,88.6681149183497,0.513715651699441
6725563284.20409,0.6184685,2.90685534977696e-06,88.6992657106352,0.285928932234587
6926015097.08038,0.6186791,3.07333310254905e-06,88.8766968127647,0.169406721391107
6677349268.96066,0.6189237,2.95141473308794e-06,88.6985248522462,0.495155993559735
6868457246.89967,0.6189685,2.9196442109446e-06,88.7263375235185,0.263097977468051
6963864748.5797,0.6191791,2.94920862562276e-06,88.8348611446877,0.145507636978733
6812122561.05802,0.6192593,3.02079733736362e-06,88.8261714417951,0.741845504239787
6846360529.08455,0.6194237,2.92295072877083e-06,88.6570212688244,0.476107676235294
6950541167.57967,0.6194685,2.99452522465294e-06,88.7231933206176,0.240007376761958
6506998349.89632,0.6196791,2.90525093039604e-06,88.8388051671205,0.12146495409601
6890309187.99497,0.6199237,2.9355205125705e-06,88.6925891254076,0.456589498115585
6881607838.60094,0.6199685,2.91468646992576e-06,88.743621125226,0.216679917751443
